Id,SalePrice
2735,131201.04421237274
2736,143636.81634168816
2737,108239.63582573365
2738,155303.3941616083
2739,177881.1859297119
2740,144217.70488342387
2741,135116.4480716514
2742,181944.71406012517
2743,149908.37168142665
2744,159778.45789871062
2745,154260.11561685475
2746,121220.45424822182
2747,163295.42808975186
2748,113072.62975472957
2749,114558.29021074926
2750,105160.65628584544
2751,112127.80414559506
2752,230299.23385772854
2753,153517.30949707562
2754,255968.05664594774
2755,135585.94855745882
2756,54533.83674414246
2757,47336.83064350742
2758,62506.12411862612
2759,151392.02104919287
2760,125038.5527621531
2761,167478.43131770985
2762,156357.0593797441
2763,223332.1758742542
2764,164809.00692021265
2765,274554.9006260615
2766,109486.79660691414
2767,61430.316295226105
2768,122537.88542600349
2769,123773.87129240553
2770,169585.5129036433
2771,100715.39686815534
2772,108889.49050251232
2773,157922.69759874349
2774,137028.68623690354
2775,128032.09249039157
2776,156043.9201309122
2777,166240.2494469902
2778,133475.61313156923
2779,119937.45709254942
2780,108822.89568573283
2781,82587.68066297797
2782,64587.98912797286
2783,61329.3587750094
2784,116325.35213480238
2785,127390.2615452651
2786,26099.905203541275
2787,119931.700607782
2788,44967.549240656896
2789,210380.9247373517
2790,80622.56181617128
2791,107396.37369845645
2792,36540.50634831842
2793,167877.32944366685
2794,62626.17716487683
2795,113233.01119997492
2796,82118.2675116912
2797,211635.69929062948
2798,105280.15275496547
2799,107950.51948030153
2800,57026.842090287944
2801,116720.80453650537
2802,126698.72105775261
2803,193014.92139419634
2804,134602.6404176401
2805,88670.01333573856
2806,81674.82666615164
2807,166823.63291806495
2808,160476.9438955062
2809,123804.98944283766
2810,121292.80210082722
2811,174515.87110811868
2812,173501.48817887483
2813,191602.38604838378
2814,197780.65174235078
2815,91336.26077858522
2816,232217.40321511985
2817,132764.9061758991
2818,118859.8843436339
2819,174058.19212526013
2820,135752.52999484004
2821,121536.28998455312
2822,192179.13945694547
2823,292159.4136737266
2824,183574.41696233233
2825,149549.10985063203
2826,121652.73381605325
2827,149910.90250316611
2828,235069.6880548012
2829,217819.73250984377
2830,229948.7993625123
2831,195086.917917656
2832,238653.8946310773
2833,269147.20634963573
2834,212546.46002353658
2835,225023.04403003817
2836,211804.23095854674
2837,179882.77587267547
2838,136676.80502597848
2839,185280.4071281266
2840,205847.6813929004
2841,210285.17140155192
2842,229080.8938433833
2843,158812.97800551075
2844,191584.46172356931
2845,104432.23208712786
2846,220415.2484037336
2847,205362.5757337769
2848,231651.75560544315
2849,207804.10807529697
2850,289125.271884138
2851,226164.95521251438
2852,254998.35569002107
2853,236350.3565540705
2854,161710.63018226903
2855,213827.5481793941
2856,200849.91916967765
2857,196267.93957500113
2858,213552.55499404552
2859,116860.37148513552
2860,134586.98769180966
2861,128082.67012891313
2862,217449.0869982408
2863,129014.9062787753
2864,238657.93740131753
2865,161503.54013921507
2866,200630.67944553564
2867,65606.31459975545
2868,131447.6320379742
2869,107327.87448844407
2870,137512.71886759647
2871,59436.81671669427
2872,2968.1362153814407
2873,95584.53406368918
2874,130923.39102475578
2875,135944.36748693674
2876,191594.4255557137
2877,129394.8930640188
2878,156705.60648061195
2879,135520.87826167513
2880,108329.6813662881
2881,135604.40254627727
2882,140326.81687216065
2883,193192.1406393745
2884,204167.75639237557
2885,165653.2180941638
2886,203902.9484871009
2887,101107.80490930006
2888,140140.17684052116
2889,31647.140040215105
2890,54522.92409157264
2891,150752.74241360882
2892,17041.00390369259
2893,96512.31787796784
2894,22367.20946381823
2895,280440.6747951468
2896,266226.34034341574
2897,200916.48794242274
2898,188538.7806340619
2899,223573.1949493885
2900,170860.4122609303
2901,196620.6351210978
2902,191670.1810789171
2903,308767.7832496301
2904,326352.04121251754
2905,38075.2591614828
2906,248269.72222781717
2907,116589.07428897102
2908,114713.00794379786
2909,176887.89318063273
2910,53527.40380482818
2911,83951.1498912985
2912,150364.13417990226
2913,85669.87926516891
2914,64773.21423859778
2915,64736.255029643886
2916,85490.49193366617
2917,186648.11927838717
2918,109967.2488640605
2919,253217.73313508346
